epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,0.171,0.0,7.99958,8.000076,-0.000497,8.000076,8.002533,-0.002953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,466944,0,0,0,0
50,0.85,0.506,7.99928,8.000076,-0.000796,7.988251,7.977219,0.022062,590.379,0.511621,0.833809,65.5192,0.05834,0.597563,0.344097,204800,120909611,6430,464901,0,0,0,0
100,1.521,1.005,7.998913,8.000076,-0.001164,7.979568,7.969681,0.029232,594.5768,0.496211,0.841938,69.9229,0.059878,0.562979,0.377144,204800,121769321,6303,464509,0,0,0,0
150,2.182,1.496,7.998488,8.000076,-0.001589,7.978989,7.963379,0.035109,593.251,0.485439,0.845923,70.6106,0.059917,0.543174,0.396909,204800,121497800,6327,464226,0,0,0,0
200,2.84,1.986,7.997917,8.000076,-0.002159,7.97995,7.959763,0.038155,596.9692,0.47647,0.85094,70.7408,0.06084,0.521021,0.41814,204800,122259298,6284,464059,0,0,0,0
250,3.511,2.485,7.997394,8.000076,-0.002682,7.98233,7.956711,0.040683,606.5113,0.468511,0.857282,71.2777,0.062241,0.498643,0.439116,204800,124213524,6496,463922,0,0,0,0
300,4.213,2.99,7.997028,8.000076,-0.003048,7.975769,7.953827,0.043201,623.1511,0.461118,0.864738,71.329,0.064741,0.478262,0.456997,204800,127621337,6206,463894,47,47,47,47
350,4.893,3.501,7.996383,8.000076,-0.003693,7.971359,7.947052,0.049331,634.3598,0.456821,0.870011,78.5049,0.066323,0.462422,0.471255,204800,129916885,6285,463588,52,53,52,53
400,5.585,4.018,7.996048,8.000076,-0.004028,7.968307,7.943848,0.052201,634.6028,0.453438,0.872681,77.0701,0.06647,0.449912,0.483618,204800,129966659,6273,463503,57,61,57,61
450,6.257,4.517,7.995784,7.937134,0.05865,7.964752,7.941254,0.054531,617.9326,0.449082,0.871466,75.0906,0.064609,0.437974,0.497417,204800,126552591,6203,463489,57,64,57,64
500,6.951,5.03,7.995453,7.937332,0.058121,7.964142,7.94165,0.053803,637.7414,0.445078,0.876691,77.8952,0.067446,0.42979,0.502764,204800,130609445,6229,463609,59,69,59,69
550,7.649,5.554,7.995141,7.932983,0.062158,7.961563,7.936417,0.058725,623.852,0.443154,0.875457,79.8034,0.065972,0.422495,0.511533,204800,127764894,6249,463421,58,70,58,70
600,8.328,6.058,7.994918,7.93483,0.060089,7.964279,7.938248,0.056671,625.0034,0.440586,0.876559,80.1156,0.066138,0.418477,0.515386,204800,128000705,6255,463653,62,77,62,77
650,9.01,6.567,7.994644,7.931076,0.063567,7.966278,7.934372,0.060272,637.9929,0.437075,0.880342,83.7179,0.067803,0.41127,0.520928,204800,130660936,6486,463521,66,82,66,82
700,9.684,7.067,7.994231,7.928574,0.065657,7.963501,7.931778,0.062453,620.5812,0.434033,0.878205,78.6389,0.065762,0.405811,0.528428,204800,127095031,6335,463457,64,86,64,86
750,10.361,7.568,7.993746,7.928665,0.06508,7.962997,7.927612,0.066133,624.6641,0.431899,0.879888,80.9308,0.066348,0.402241,0.531411,204800,127931202,6368,463395,61,88,61,88
800,11.041,8.074,7.993507,7.929214,0.064292,7.968063,7.929001,0.064506,632.4325,0.429751,0.882172,81.9055,0.06749,0.396943,0.535566,204800,129522176,6167,463598,63,91,63,91
850,11.772,8.621,7.993336,7.927139,0.066197,7.960358,7.926666,0.06667,622.3811,0.431821,0.880657,81.9832,0.066431,0.395728,0.537842,204800,127463654,6379,463541,60,91,60,91
900,12.45,9.125,7.993166,7.927185,0.065981,7.962036,7.925339,0.067828,623.1711,0.42645,0.8821,80.3016,0.066597,0.389961,0.543442,204800,127625443,6363,463520,65,98,65,98
950,13.124,9.622,7.992752,7.922119,0.070633,7.961288,7.921204,0.071548,619.9895,0.426045,0.882286,78.6363,0.066113,0.38624,0.547646,204800,126973851,6233,463343,64,101,64,101
1000,13.82,10.126,7.992563,7.922287,0.070276,7.965836,7.919266,0.073297,623.6853,0.423916,0.88328,79.569,0.066533,0.385762,0.547705,204800,127730749,6158,463355,64,103,64,103
1050,14.563,10.686,7.992339,7.923035,0.069305,7.964325,7.920517,0.071822,621.0301,0.420605,0.883923,79.0232,0.066401,0.378457,0.555142,204800,127186962,6306,463556,63,105,63,105
1100,15.253,11.181,7.99205,7.923065,0.068985,7.964111,7.917908,0.074142,615.5149,0.417642,0.883629,79.9681,0.065728,0.3773,0.556973,204800,126057442,6282,463494,63,110,63,110
1150,15.936,11.687,7.991883,7.92511,0.066773,7.967331,7.919647,0.072236,614.308,0.416768,0.884159,79.0042,0.065557,0.372529,0.561914,204800,125810271,6160,463690,65,113,65,113
1200,16.605,12.178,7.991577,7.925522,0.066055,7.965424,7.918884,0.072692,613.8237,0.417207,0.884562,79.1455,0.065674,0.369668,0.564658,204800,125711102,6183,463741,68,118,68,118
1250,17.273,12.67,7.991524,7.925827,0.065697,7.967041,7.919785,0.071739,612.8544,0.416567,0.884809,78.478,0.06542,0.368086,0.566494,204800,125512576,6167,463865,68,122,68,122
1300,17.94,13.161,7.991202,7.925186,0.066016,7.961075,7.917984,0.073218,611.2959,0.418154,0.885041,80.8283,0.065483,0.365435,0.569082,204800,125193395,6195,463803,64,123,64,123
1350,18.61,13.654,7.990934,7.918564,0.07237,7.9599,7.914871,0.076062,609.7254,0.416226,0.885338,79.9805,0.065376,0.362368,0.572256,204800,124871759,6138,463647,64,123,64,123
1400,19.276,14.146,7.990744,7.920517,0.070227,7.959473,7.917145,0.073599,610.356,0.413579,0.886103,79.079,0.065474,0.359043,0.575483,204800,125000906,6308,463879,63,124,63,124
1450,19.943,14.639,7.990544,7.92157,0.068974,7.96077,7.918884,0.07166,609.404,0.41043,0.88667,81.7979,0.065479,0.354692,0.579829,204800,124805944,6287,464008,65,125,65,125
1500,20.639,15.13,7.990444,7.918533,0.07191,7.959335,7.915314,0.07513,606.5398,0.408218,0.887005,83.6863,0.065146,0.350981,0.583872,204800,124219352,6336,463858,62,126,62,126
1550,21.297,15.616,7.99027,7.918259,0.072012,7.961395,7.914963,0.075308,602.7056,0.407285,0.885948,80.6442,0.064668,0.350884,0.584448,204800,123434113,6319,463892,61,130,61,130
1600,21.958,16.104,7.989926,7.915512,0.074413,7.957748,7.914688,0.075237,607.144,0.408467,0.887082,83.9276,0.0652,0.349678,0.585122,204800,124343098,6315,463919,61,130,61,130
1650,22.634,16.594,7.989676,7.918091,0.071585,7.961655,7.915131,0.074546,607.368,0.405127,0.887634,84.2754,0.065303,0.347734,0.586963,204800,124388957,6402,464070,63,132,63,132
1700,23.309,17.088,7.989475,7.919418,0.070057,7.95961,7.916,0.073475,619.3925,0.404531,0.890462,84.401,0.066602,0.344463,0.588936,204800,126851589,6293,464096,62,135,62,135
1750,23.971,17.574,7.988947,7.920441,0.068506,7.964645,7.914917,0.07403,603.4358,0.404268,0.887954,84.9278,0.064692,0.34144,0.593867,204800,123583644,6212,464065,63,138,63,138
1800,24.638,18.067,7.988476,7.921127,0.067349,7.962524,7.914886,0.073589,609.4091,0.403765,0.889306,86.8013,0.065386,0.341064,0.59355,204800,124806991,6357,464121,59,140,59,140
1850,25.304,18.562,7.988212,7.921082,0.06713,7.962967,7.914581,0.07363,613.9723,0.402031,0.890985,89.4189,0.066196,0.33752,0.596284,204800,125741525,6303,464132,61,142,61,142
1900,26.027,19.109,7.98774,7.919785,0.067956,7.962769,7.914459,0.073281,609.6598,0.406499,0.889625,87.3418,0.065586,0.340757,0.593657,204800,124858335,6354,464149,58,142,58,142
1950,26.681,19.59,7.987467,7.922409,0.065057,7.962769,7.913193,0.074274,597.1764,0.40313,0.887922,85.3514,0.064067,0.337378,0.598555,204800,122301717,6359,464079,56,143,56,143
2000,27.341,20.074,7.987153,7.921097,0.066057,7.964066,7.912735,0.074418,599.3997,0.404502,0.88784,85.7474,0.064409,0.339854,0.595737,204800,122757052,6318,464063,54,144,54,144
2050,27.999,20.556,7.986923,7.919495,0.067429,7.963211,7.911011,0.075913,599.1159,0.403682,0.887647,82.2917,0.064351,0.341694,0.593955,204800,122698927,6313,464047,53,145,53,145
2100,28.656,21.036,7.986718,7.919449,0.06727,7.96315,7.910751,0.075967,594.7854,0.402061,0.88723,82.8125,0.063804,0.339868,0.596328,204800,121812053,6308,464073,49,145,49,145
2150,29.309,21.512,7.986529,7.921783,0.064746,7.968292,7.912109,0.07442,582.5833,0.401147,0.885499,79.8077,0.062358,0.339771,0.597871,204800,119313070,6241,464166,47,145,47,145
2200,29.968,21.988,7.986433,7.92067,0.065763,7.969376,7.911713,0.07472,577.1324,0.40561,0.884342,80.3861,0.061807,0.339546,0.598647,204800,118196708,6333,464160,49,148,49,148
2250,30.608,22.452,7.986334,7.922531,0.063803,7.967056,7.911438,0.074896,567.1532,0.402954,0.882809,79.4274,0.060635,0.33688,0.602485,204800,116152981,6337,464215,51,151,51,151
2300,31.257,22.924,7.98615,7.915573,0.070577,7.96167,7.905579,0.080572,577.4207,0.40165,0.884839,78.4712,0.06188,0.336538,0.601582,204800,118255764,6256,463866,50,152,50,152
2350,31.925,23.403,7.985764,7.916824,0.068939,7.958359,7.90123,0.084534,574.8495,0.403726,0.884003,79.5059,0.061504,0.337397,0.601099,204800,117729176,6076,463667,46,153,46,153
2400,32.577,23.877,7.985391,7.909988,0.075403,7.953156,7.896973,0.088419,573.1426,0.402812,0.884296,79.1973,0.061357,0.336382,0.602261,204800,117379601,6487,463424,43,153,43,153
