rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3190,0.0,0.0
0,10,0.487753,0.487793,1214,8126.88,488.695
0,20,0.510059,0.510254,973,8149.26,488.224
0,30,0.530334,0.530273,870,8151.5,485.024
0,40,0.550732,0.550659,788,8161.15,485.974
0,50,0.531967,0.531921,786,8162.92,474.438
0,60,0.511784,0.511353,772,8154.88,467.717
0,70,0.478315,0.478027,805,8151.06,468.851
0,80,0.469154,0.469177,779,8164.72,475.657
0,90,0.475653,0.475464,768,8146.41,474.635
0,100,0.473228,0.473145,745,8150.86,470.687
0,110,0.470636,0.47052,730,8154.03,471.806
0,120,0.464087,0.463501,757,8147.13,477.064
0,130,0.452677,0.452148,748,8150.57,483.053
0,140,0.473139,0.473267,742,8157.66,484.425
0,150,0.472811,0.471802,798,8161.83,466.594
0,160,0.506052,0.505615,764,8157.24,465.346
0,170,0.486532,0.48645,742,8163.11,463.064
0,180,0.484179,0.484253,765,8165.18,468.323
0,190,0.464689,0.464417,762,8163.25,461.165
0,200,0.428524,0.428528,742,8160.18,467.53
0,210,0.447699,0.447754,706,8157.96,471.108
0,220,0.447639,0.44812,779,8154.05,469.154
0,230,0.465792,0.465942,724,8157.06,464.927
0,240,0.434231,0.434204,741,8160.06,460.699
0,250,0.439379,0.439331,708,8166.74,458.694
0,260,0.451614,0.451416,730,8153.36,447.649
0,270,0.469856,0.469482,689,8160.94,440.12
0,280,0.478809,0.478516,714,8166.1,438.394
0,290,0.49387,0.492798,729,8161.11,437.624
0,300,0.495567,0.494873,705,8164.78,443.874
1,0,0.5,0.5,3224,0.0,0.0
1,10,0.478716,0.478638,1246,8104.97,500.044
1,20,0.532907,0.533081,999,8107.39,488.633
1,30,0.519457,0.51947,894,8142.76,484.752
1,40,0.537731,0.537842,924,8128.63,482.232
1,50,0.544651,0.544678,853,8145.31,485.712
1,60,0.549603,0.549683,810,8160.03,481.782
1,70,0.529371,0.529663,801,8156.66,494.081
1,80,0.50024,0.500244,786,8162.97,501.454
1,90,0.510382,0.510254,852,8154.59,501.777
1,100,0.507057,0.50708,749,8159.86,487.059
1,110,0.489452,0.489624,802,8156.54,478.25
1,120,0.500931,0.500854,798,8142.52,476.539
1,130,0.487514,0.487549,813,8146.65,481.856
1,140,0.507849,0.507507,796,8144.67,496.601
1,150,0.526379,0.525879,808,8134.18,490.763
1,160,0.512709,0.51062,772,8146.52,488.56
1,170,0.518236,0.51709,715,8149.72,484.6
1,180,0.503744,0.502686,710,8155.03,478.461
1,190,0.510811,0.509644,754,8154.15,472.93
1,200,0.50425,0.502563,784,8162.2,471.412
1,210,0.470419,0.468262,786,8159.5,466.642
1,220,0.452518,0.449707,761,8156.71,471.303
1,230,0.436302,0.433472,787,8151.47,479.937
1,240,0.441313,0.437744,790,8163.9,483.747
1,250,0.45693,0.454712,747,8168.07,487.031
1,260,0.421976,0.418823,795,8165.87,493.056
1,270,0.426805,0.42395,811,8164.05,497.619
1,280,0.423969,0.421265,864,8144.95,498.456
1,290,0.418962,0.416321,855,8148.22,503.997
1,300,0.438236,0.434875,808,8154.85,503.206
2,0,0.5,0.5,3210,0.0,0.0
2,10,0.477894,0.478149,1182,8123.64,490.949
2,20,0.480869,0.480957,952,8150.64,490.298
2,30,0.497679,0.497803,835,8161.14,488.503
2,40,0.50321,0.503174,824,8159.5,485.906
2,50,0.480623,0.480469,825,8151.99,486.299
2,60,0.490074,0.489807,779,8156.44,486.513
2,70,0.489008,0.488892,782,8152.71,481.883
2,80,0.484863,0.484619,725,8158.02,481.455
2,90,0.465923,0.46582,706,8160.04,480.213
2,100,0.462893,0.462769,696,8154.69,479.16
2,110,0.460104,0.4599,704,8170.27,476.976
2,120,0.460217,0.460083,718,8160.32,476.19
2,130,0.473122,0.473022,718,8166.23,476.181
2,140,0.48234,0.482422,742,8158.92,469.756
2,150,0.480505,0.480347,764,8161.8,472.611
2,160,0.477121,0.476929,703,8160.36,477.429
2,170,0.465858,0.465576,726,8161.56,479.832
2,180,0.465727,0.464783,717,8159.61,480.275
2,190,0.462769,0.460815,743,8160.52,473.388
2,200,0.486263,0.484375,705,8159.69,469.526
2,210,0.486685,0.485352,743,8164.9,472.486
2,220,0.494551,0.493652,750,8168.3,469.463
2,230,0.506392,0.504761,732,8163.68,469.296
2,240,0.4981,0.496826,743,8165.74,468.946
2,250,0.497705,0.496582,767,8153.77,470.81
2,260,0.509163,0.507202,760,8165.38,471.817
2,270,0.497168,0.493896,760,8165.24,477.512
2,280,0.523266,0.521851,777,8168.25,473.77
2,290,0.515615,0.514099,778,8152.72,469.326
2,300,0.531754,0.528748,758,8159.42,471.19
3,0,0.5,0.5,3201,0.0,0.0
