rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,2774,0.0,0.0
0,10,0.489935,0.490356,1112,7996.72,710.133
0,20,0.502396,0.50293,878,7951.09,694.294
0,30,0.507467,0.508179,796,7969.48,685.287
0,40,0.534985,0.535706,720,8026.98,684.212
0,50,0.523628,0.52356,687,7999.08,681.808
0,60,0.514034,0.51355,669,8042.26,677.027
0,70,0.483997,0.484009,706,8031.29,671.974
0,80,0.488815,0.489075,673,8038.37,680.965
0,90,0.484661,0.48468,621,8044.36,681.345
0,100,0.478237,0.478149,635,8100.14,699.578
0,110,0.467394,0.467712,624,8079.6,703.575
0,120,0.461643,0.461487,660,8107.99,707.771
0,130,0.436892,0.436768,661,8127.43,705.208
0,140,0.43906,0.439026,652,8097.24,687.308
0,150,0.452946,0.452759,696,8085.03,696.923
0,160,0.456432,0.456177,686,8081.97,709.084
0,170,0.441067,0.44104,640,8084.12,726.538
0,180,0.438496,0.438599,682,8052.33,714.482
0,190,0.411312,0.411255,650,8030.15,736.594
0,200,0.397675,0.397644,678,8063.13,765.927
0,210,0.418617,0.418457,662,8049.13,759.823
0,220,0.439184,0.439575,692,8087.85,752.15
0,230,0.450125,0.450623,669,8101.95,750.732
0,240,0.428278,0.428589,648,8084.72,749.359
0,250,0.421043,0.421143,653,8099.66,747.712
0,260,0.433645,0.43335,666,8126.69,747.87
0,270,0.474318,0.474365,645,8140.85,758.411
0,280,0.506937,0.508179,670,8136.87,753.008
0,290,0.507256,0.509399,697,8134.61,740.255
0,300,0.539648,0.542725,669,8129.44,738.791
1,0,0.5,0.5,2827,0.0,0.0
1,10,0.486538,0.486816,1079,8035.86,699.81
1,20,0.52738,0.528442,902,7970.48,690.702
1,30,0.519506,0.519653,761,7960.23,680.04
1,40,0.547573,0.546021,759,7942.85,660.982
1,50,0.561878,0.561279,746,7949.71,647.996
1,60,0.55839,0.557861,676,7960.74,652.615
1,70,0.529505,0.528931,670,7988.91,653.187
1,80,0.513456,0.512817,654,7993.17,657.567
1,90,0.534058,0.532959,704,7968.78,642.906
1,100,0.525013,0.52417,645,8017.75,642.157
1,110,0.475967,0.475708,665,8004.05,643.172
1,120,0.466753,0.466187,673,7986.27,643.576
1,130,0.449329,0.448853,647,7962.12,637.859
1,140,0.466675,0.46582,674,7951.18,649.536
1,150,0.480612,0.479736,675,7942.85,646.448
1,160,0.463829,0.463135,622,7926.72,637.386
1,170,0.471191,0.470459,600,7938.35,640.933
1,180,0.464251,0.463074,625,7940.62,644.793
1,190,0.444338,0.443359,652,7945.93,637.618
1,200,0.436844,0.435669,681,8003.45,652.102
1,210,0.429907,0.429688,655,8014.71,658.222
1,220,0.408998,0.409607,656,8024.03,670.931
1,230,0.402695,0.403625,669,8057.28,677.064
1,240,0.403353,0.404968,672,8079.86,676.881
